,Id,SalePrice,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1025,1026,112500,0,0,0,0.0,0.75,0.44073849905683593,0.34807973959499194,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.4444444444444445,0.5,0.25735294117647056,0.5901639344262296,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.5712171534952867,0.5,0.3175033921302578,0.7250600246559084,0.14435351882160394,1.0,0.5,1.0,1.0,0.3671613628749819,0.0,0.0,0.34319431297629643,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.2523364485981308,0.3333333333333333,0.5,0.3251057827926657,0.6666666666666666,1.0,1.0,0.6772729994419914,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1818181818181818,0.25,0.6666666666666666,0.75
1026,1027,167500,0,0,0,0.0,0.75,0.4563065047265611,0.38503114383735726,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.2,1.0,1.0,0.8,0.4444444444444445,0.5,0.3676470588235294,0.8360655737704918,0.0,0.0,0.1,0.5,0.5,0.7838878279184329,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.7580250958930975,0.8333333333333333,0.0,0.8185441934647278,0.20752864157119477,1.0,0.5,1.0,1.0,0.503352080968396,0.0,0.0,0.470494962379683,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.6666666666666666,0.8,0.8,0.46728971962616817,0.3333333333333333,0.5,0.3251057827926657,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.29791666666666666,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75
1027,1028,293077,0,0,0,0.0,0.75,0.445999747264507,0.3896072983097809,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.8636363636363636,0.8,1.0,1.0,0.8,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,1.0,0.7896038392687811,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.8476574449940956,0.8333333333333333,0.0,0.6235035141407961,0.2680851063829787,1.0,1.0,1.0,1.0,0.6033193691124583,0.0,0.0,0.5639367246230242,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.8,0.0,0.6666666666666666,0.75,0.5641748942172073,0.6666666666666666,1.0,1.0,0.7791263723811479,0.6036308782220308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.5,1.0,1.0
1028,1029,105000,0,0,0,0.17647058823529413,0.75,0.48563354061408526,0.38903078565985383,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.0,1.0,1.0,0.2,0.4444444444444445,0.5,0.4852941176470588,0.9508196721311476,0.0,0.0,0.30000000000000004,0.4,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.684236755458183,0.16666666666666666,0.027815468113975575,0.758848764157515,0.12569558101472997,1.0,0.5,1.0,1.0,0.40236972917342184,0.7878191980779068,0.0,0.5005352875730495,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.616822429906542,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.25,0.6666666666666666,0.75
1029,1030,118000,0,0,0,0.8235294117647058,0.25,0.0,0.0501611457297344,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.09090909090909091,0.8,1.0,0.5,1.0,0.5555555555555556,0.75,0.25,0.5737704918032788,0.0,0.0,0.6000000000000001,0.5,0.5,0.7646535190356297,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.6670179301316211,0.8333333333333333,0.0,0.7574082790242003,0.10998363338788872,1.0,0.75,1.0,1.0,0.2642783830537718,0.8259063941291792,0.0,0.4573785532664112,0.0,0.5,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.4,0.3177570093457944,0.3333333333333333,0.25,0.1861777150916784,0.6666666666666666,1.0,1.0,0.0,0.5339595366151721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75
1030,1031,160000,1,0,1,1.0,0.5,0.4354026207299284,0.3317050279527862,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3181818181818182,0.8,1.0,0.0,1.0,0.4444444444444445,0.875,0.6617647058823529,0.19672131147540983,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.5,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8421621123633826,0.11227495908346972,1.0,0.75,1.0,1.0,0.3944688924532751,0.902428779910392,0.0,0.6199013178741017,0.0,0.0,0.6666666666666666,0.0,0.625,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.2,0.0,0.24299065420560745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41304347826086957,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75
1031,1032,197000,0,0,0,0.32352941176470584,0.75,0.5806933720627838,0.4895461607798124,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.3181818181818182,0.8,1.0,1.0,0.4,0.6666666666666665,0.25,0.6544117647058824,0.6557377049180328,0.0,0.0,0.2,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,1.0,0.724833387514329,0.8333333333333333,0.0,0.7362001184132996,0.13486088379705402,1.0,1.0,1.0,1.0,0.6126344332999776,0.9048107317766892,0.6940559440559441,0.7859405091240608,0.3333333333333333,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.3644859813084112,1.0,0.5,0.47390691114245415,0.6666666666666666,1.0,1.0,0.7283892369356019,0.6594832756456472,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
1032,1033,310000,1,0,0,0.2352941176470588,0.75,0.4354026207299284,0.4725139888923622,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,1.0,0.8,1.0,1.0,1.0,0.7777777777777777,0.75,0.09558823529411764,0.22950819672131148,0.0,0.0,0.1,0.2,0.25,0.0,0.6666666666666666,0.3333333333333333,1.0,0.75,1.0,0.25,1.0,0.8011403708894969,0.8333333333333333,0.0,0.746453697850145,0.21898527004909984,1.0,1.0,1.0,1.0,0.5288293355597502,0.9253978630222081,0.0,0.7146782540114267,0.3333333333333333,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6000000000000001,0.8,0.12149532710280372,0.6666666666666666,0.75,0.5613540197461213,0.6666666666666666,1.0,1.0,0.7916241206679767,0.6383089078059037,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.0
1033,1034,230000,1,0,0,0.0,0.75,0.4354026207299284,0.35859496851995054,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,1.0,0.7712203208272741,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.7981304284073357,0.8333333333333333,0.0,0.8387392012654701,0.27070376432078563,1.0,1.0,1.0,1.0,0.6051550184426957,0.0,0.0,0.5656525489837989,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.037383177570093455,0.3333333333333333,0.75,0.6346967559943583,0.6666666666666666,1.0,1.0,0.0,0.7801722414514509,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.0,0.6666666666666666,0.75
1034,1035,119750,0,0,0,0.05882352941176469,0.75,0.31628002743472483,0.3089600712739051,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7272727272727273,0.8,1.0,1.0,0.8,0.4444444444444445,0.75,0.5073529411764706,0.9508196721311476,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8799524924541265,0.15057283142389527,1.0,1.0,1.0,1.0,0.39685649314630833,0.0,0.0,0.3709510457447158,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.0,0.24999999999999997,1.0,0.3333333333333333,0.8,0.6000000000000001,0.6448598130841121,0.3333333333333333,0.25,0.1692524682651622,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75
1035,1036,84000,1,0,0,0.0,0.75,0.4354026207299284,0.4265904863219836,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.18181818181818182,0.8,1.0,1.0,0.8,0.3333333333333333,0.25,0.38235294117647056,0.8688524590163935,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.35094516665968456,0.0,0.0,0.328036655112681,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.4859813084112149,0.3333333333333333,0.25,0.20451339915373765,0.6666666666666666,1.0,0.0,0.7744508101150052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.75
1036,1037,315500,0,0,0,0.0,0.75,0.5299403520049082,0.44904570202211813,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.8636363636363636,0.8,1.0,1.0,0.8,0.8888888888888888,0.5,0.014705882352941176,0.03278688524590164,1.0,0.0,0.9,0.9,1.0,0.5777254264416721,0.6666666666666666,1.0,1.0,1.0,0.75,1.0,1.0,0.802277516543529,0.8333333333333333,0.0,0.8244904157764747,0.265139116202946,1.0,1.0,1.0,1.0,0.597291325081569,0.0,0.0,0.5583021708846547,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,1.0,0.33333333333333337,1.0,0.3333333333333333,1.0,0.8,0.009345794392523364,1.0,0.75,0.6431593794076164,0.6666666666666666,1.0,1.0,0.804447147978095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.75,0.6666666666666666,0.75
1037,1038,287000,1,0,0,0.2352941176470588,0.75,0.4354026207299284,0.3837643084833351,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,1.0,0.7777777777777777,0.5,0.051470588235294115,0.11475409836065574,0.0,0.0,0.9,0.9,0.5,0.8110090927023403,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8975868962547892,0.17266775777414076,1.0,1.0,1.0,1.0,0.4349412172691691,0.9298054694511901,0.0,0.6766042658427027,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,1.0,0.06542056074766354,1.0,0.5,0.6382228490832158,0.6666666666666666,1.0,1.0,0.0,0.6071161220020264,0.0,0.0,0.39375,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75
1038,1039,97000,0,0,1,0.8235294117647058,0.25,0.0,0.03224835451320396,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.8,1.0,0.5,1.0,0.3333333333333333,0.625,0.2867647058823529,0.03278688524590164,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.812782641429731,0.08936170212765958,1.0,0.5,1.0,1.0,0.3292917653345526,0.8259063941291792,0.0,0.4922092008984884,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.0,0.27102803738317754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.75,0.6666666666666666,0.75
1039,1040,80000,0,0,0,0.9411764705882353,0.25,0.0,0.02496876159658279,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.8,1.0,0.75,0.0,0.3333333333333333,0.375,0.2867647058823529,0.6557377049180328,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,0.75,1.0,0.7216984822951364,0.8333333333333333,0.0,0.619344376739529,0.10310965630114567,1.0,0.5,1.0,1.0,0.23986669020524065,0.0,0.0,0.2242090052893606,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.3333333333333333,0.08333333333333334,1.0,0.0,0.2,0.8,0.3644859813084112,0.3333333333333333,0.25,0.2016925246826516,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,0.75,0.6666666666666666,0.75
1040,1041,155000,0,0,0,0.0,0.75,0.525737256716565,0.4524605401235633,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.2727272727272727,0.8,1.0,1.0,0.8,0.4444444444444445,0.375,0.3602941176470588,0.11475409836065574,0.0,0.0,0.2,0.1,0.0,0.5718742571958707,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.5938396233047599,0.16666666666666666,0.46268656716417905,0.7287306520479248,0.18559738134206222,1.0,1.0,1.0,1.0,0.6378123347431601,0.0,0.0,0.5961781063126721,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5,0.0,0.3333333333333333,0.6000000000000001,0.8,0.4579439252336448,0.6666666666666666,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.6666666666666666,0.75
1041,1042,173000,1,0,0,0.2352941176470588,0.75,0.4354026207299284,0.3814202662971191,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.2,1.0,1.0,1.0,0.5555555555555556,0.875,0.3088235294117647,0.14754098360655737,1.0,0.0,0.6000000000000001,0.5,0.5,0.7499460185271587,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,1.0,0.6938639520777304,0.5,0.04341926729986431,0.7503371865998149,0.1309328968903437,1.0,0.75,1.0,1.0,0.3302388443010713,0.8810045826156383,0.0,0.5609138795374897,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.3925233644859813,0.3333333333333333,0.5,0.3413258110014104,0.6666666666666666,1.0,1.0,0.0,0.5888693242412397,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.6666666666666666,0.75
1042,1043,196000,0,0,0,0.588235294117647,0.75,0.17465928681938236,0.27794570159418597,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.8,1.0,0.5,0.8,0.5555555555555556,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,1.0,0.6658172137459611,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.6666666666666666,0.7875771479809177,0.8333333333333333,0.0,0.7746686833027489,0.2137479541734861,1.0,1.0,1.0,1.0,0.5157255901763307,0.0,0.0,0.48206077082551646,0.3333333333333333,0.0,0.6666666666666666,0.0,0.125,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.8,0.8,0.037383177570093455,0.6666666666666666,0.5,0.4400564174894217,0.6666666666666666,1.0,1.0,0.7612087223427985,0.6594832756456472,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
1043,1044,262280,0,0,0,0.2352941176470588,0.75,0.5171874997152734,0.43227685173512786,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.8,1.0,1.0,1.0,0.6666666666666665,0.5,0.1323529411764706,0.3114754098360656,1.0,0.0,0.6000000000000001,0.5,0.5,0.6241434933610565,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.8091955646183132,0.8333333333333333,0.0,0.7694981827218266,0.24140752864157122,1.0,1.0,1.0,1.0,0.5761462287194297,0.8753812410657063,0.0,0.6867794408659158,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.8,0.16822429906542055,0.3333333333333333,0.5,0.3624823695345557,0.6666666666666666,1.0,1.0,0.7791263723811479,0.7617842270025942,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75
1044,1045,278000,0,0,0,0.0,0.75,0.4903065586553299,0.39124518250563334,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.8,0.7777777777777777,0.5,0.20588235294117646,0.4754098360655738,1.0,1.0,0.8,0.8,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.6666666666666666,0.81120332780718,0.8333333333333333,0.0,0.9358603370326819,0.4130932896890344,1.0,0.5,1.0,1.0,0.7651885709566582,0.0,0.0,0.7152396533515493,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.8,0.2616822429906542,1.0,0.5,0.382228490832158,0.6666666666666666,1.0,1.0,0.9124612950301345,0.7604790985770162,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75
1045,1046,139600,1,0,0,0.0,0.75,0.4354026207299284,0.4605669921561888,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.18181818181818182,0.8,1.0,1.0,0.8,0.2222222222222222,0.5,0.39705882352941174,0.9016393442622952,1.0,0.0,0.8,0.1,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6228198766993343,0.0,0.0,0.5821643051384764,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.8,0.8,0.5046728971962616,0.3333333333333333,0.5,0.31875881523272215,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75
1046,1047,556581,0,0,0,0.2352941176470588,0.75,0.5128386291432698,0.491913225313634,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9090909090909092,0.8,1.0,1.0,1.0,0.8888888888888888,0.5,0.007352941176470588,0.01639344262295082,1.0,0.0,1.0,1.0,1.0,0.724052104061017,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,1.0,0.634922817367172,0.8333333333333333,0.0,0.9629298165946435,0.3260229132569558,1.0,1.0,1.0,1.0,0.6755570561048327,0.8877477841855375,0.0,0.7604665084111275,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.75,1.0,0.3333333333333333,0.8,1.0,0.009345794392523364,1.0,0.75,0.5049365303244006,0.6666666666666666,1.0,1.0,0.7951077441437001,0.7439173947795685,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0
1047,1048,145000,0,0,0,0.0,0.75,0.36466242706458907,0.38387019180548876,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.4444444444444445,0.5,0.10294117647058823,0.22950819672131148,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.756186262334861,0.8333333333333333,0.0,0.7374744821159338,0.16202945990180034,1.0,1.0,1.0,1.0,0.4108744644807336,0.0,0.0,0.38405397140053354,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.11214953271028036,0.3333333333333333,0.5,0.47390691114245415,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.5,0.6666666666666666,0.75
1048,1049,115000,0,0,0,0.0,0.75,0.5733171923045908,0.551325191160575,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4090909090909091,0.8,1.0,1.0,0.8,0.4444444444444445,0.375,0.3602941176470588,0.06557377049180328,1.0,0.0,0.6000000000000001,0.5,0.5,0.5869487829235454,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.6310321736404787,0.0,0.0,0.5898405311569341,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.5,0.3333333333333333,0.6000000000000001,0.8,0.4579439252336448,0.3333333333333333,0.5,0.23695345557122707,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.9090909090909091,0.75,0.6666666666666666,0.75
1049,1050,84900,0,0,0,0.0,0.75,0.38363315835431044,0.4196612965908584,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.18181818181818182,0.8,1.0,1.0,0.8,0.3333333333333333,0.75,0.47058823529411764,0.0819672131147541,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3872144526823309,0.0,0.0,0.3619384050169083,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.5981308411214953,0.3333333333333333,0.25,0.21720733427362482,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.0
1050,1051,176485,0,0,0,0.0,0.75,0.4563065047265611,0.3784610629582492,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.0,0.01639344262295082,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9246838821201128,0.21309328968903438,1.0,1.0,1.0,1.0,0.5145644202578801,0.0,0.0,0.4809753981455289,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.0,1.0,0.5,0.307475317348378,0.6666666666666666,1.0,1.0,0.0,0.49720224272775176,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0
1051,1052,200141,0,0,0,0.0,0.75,0.5843279231851553,0.4209793414295153,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.0,0.01639344262295082,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9260616884357614,0.2153846153846154,1.0,1.0,1.0,1.0,0.5186130385246965,0.0,0.0,0.48475973632780267,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.0,1.0,0.5,0.31029619181946405,0.6666666666666666,1.0,1.0,0.0,0.4827766469415974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8181818181818182,0.25,1.0,1.0
1052,1053,165000,0,0,0,0.2352941176470588,0.75,0.5733171923045908,0.38919567689242607,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,0.0,1.0,1.0,1.0,0.5555555555555556,0.625,0.3161764705882353,0.49180327868852464,0.0,0.0,0.9,0.9,0.0,0.7602575324598678,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.16666666666666666,0.7053946633094762,0.8333333333333333,0.0,0.7641116205267913,0.1335515548281506,1.0,0.5,1.0,1.0,0.4599281658430945,0.8838052443663016,0.0,0.6287838032746316,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.3333333333333333,0.6000000000000001,0.8,0.40186915887850466,0.6666666666666666,0.5,0.38081805359661497,0.6666666666666666,1.0,1.0,0.0,0.6295779573355074,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75
